satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan)
Beijing/16_12682_4690_s.jpg,"(12682,4690)","(39.753186724014164, 116.65725927019395)",141.65288,498,7153.735
Beijing/16_12681_4717_s.jpg,"(12681,4717)","(39.94463023072649, 116.64806062177178)",1023.87756,2100,2405.811
Beijing/16_12636_4708_s.jpg,"(12636,4708)","(39.88087552724989, 116.23412144277394)",1790.2139,7975,36111.55
Beijing/16_12621_4713_s.jpg,"(12621,4713)","(39.91630219186917, 116.09614171644132)",640.7583,3255,9040.816
Beijing/16_12643_4730_s.jpg,"(12643,4730)","(40.036614729344095, 116.29851198172915)",1639.8654,7314,10000.0
Beijing/16_12641_4692_s.jpg,"(12641,4692)","(39.767386176803136, 116.28011468488481)",1036.7877,2491,3451.807
Beijing/16_12645_4702_s.jpg,"(12645,4702)","(39.838339164530524, 116.3169092785735)",1749.9775,3626,36111.55
Beijing/16_12677_4726_s.jpg,"(12677,4726)","(40.00832510584011, 116.61126602808308)",464.54898,4250,6077.542
Beijing/16_12662_4706_s.jpg,"(12662,4706)","(39.866699692745854, 116.47328630175046)",2025.9525,18409,10000.0
Beijing/16_12685_4730_s.jpg,"(12685,4730)","(40.036614729344095, 116.68485521546047)",232.28754,1589,6398.5464
Beijing/16_12615_4744_s.jpg,"(12615,4744)","(40.13553528408611, 116.04094982590827)",34.770565,25,98.47663
Beijing/16_12671_4729_s.jpg,"(12671,4729)","(40.02954343190868, 116.55607413755003)",800.56665,2960,34917.04
Beijing/16_12642_4741_s.jpg,"(12642,4741)","(40.114350220038794, 116.28931333330698)",1000.9982,2651,15230.522
Beijing/16_12614_4738_s.jpg,"(12614,4738)","(40.09315850201147, 116.0317511774861)",23.025476,19,3.148735
Beijing/16_12669_4721_s.jpg,"(12669,4721)","(39.97294645163134, 116.53767684070569)",1109.8813,7140,10011.446
Beijing/16_12622_4710_s.jpg,"(12622,4710)","(39.89504840835804, 116.1053403648635)",469.44427,2341,14333.826
Beijing/16_12694_4733_s.jpg,"(12694,4733)","(40.05782418747476, 116.76764305126004)",144.28432,150,997.1046
Beijing/16_12637_4738_s.jpg,"(12637,4738)","(40.09315850201147, 116.24332009119611)",1055.3444,719,10083.812
Beijing/16_12641_4710_s.jpg,"(12641,4710)","(39.89504840835804, 116.28011468488481)",3014.1504,11186,36111.55
Beijing/16_12635_4718_s.jpg,"(12635,4718)","(39.95171039396103, 116.22492279435176)",1432.0299,15025,10000.0
Beijing/16_12677_4712_s.jpg,"(12677,4712)","(39.90921833582619, 116.61126602808308)",1514.255,3652,10000.0
Beijing/16_12618_4716_s.jpg,"(12618,4716)","(39.937549328869856, 116.0685457711748)",794.0843,5878,17457.568
Beijing/16_12684_4730_s.jpg,"(12684,4730)","(40.036614729344095, 116.6756565670383)",298.97598,1615,14802.983
Beijing/16_12640_4738_s.jpg,"(12640,4738)","(40.09315850201147, 116.27091603646264)",1193.7505,2282,9380.946
Beijing/16_12684_4733_s.jpg,"(12684,4733)","(40.05782418747476, 116.6756565670383)",348.0295,276,412.39902
Beijing/16_12633_4723_s.jpg,"(12633,4723)","(39.98710012975052, 116.20652549750741)",948.3325,2114,10000.056
Beijing/16_12693_4701_s.jpg,"(12693,4701)","(39.83124718698785, 116.75844440283787)",242.9866,792,7950.429
Beijing/16_12647_4730_s.jpg,"(12647,4730)","(40.036614729344095, 116.33530657541785)",1727.8428,8503,10000.0
Beijing/16_12667_4715_s.jpg,"(12667,4715)","(39.930467688421295, 116.51927954386133)",1913.2482,5912,10000.0
Beijing/16_12686_4708_s.jpg,"(12686,4708)","(39.88087552724989, 116.69405386388264)",672.49243,1836,5273.2363
Beijing/16_12654_4708_s.jpg,"(12654,4708)","(39.88087552724989, 116.39969711437307)",2604.1409,5024,10000.0
Beijing/16_12663_4745_s.jpg,"(12663,4745)","(40.14259549330473, 116.48248495017263)",444.60715,2276,6592.16
Beijing/16_12658_4707_s.jpg,"(12658,4707)","(39.87378797915706, 116.43649170806177)",2486.6655,11066,10000.0
Beijing/16_12661_4730_s.jpg,"(12661,4730)","(40.036614729344095, 116.46408765332829)",1468.7278,3801,326.09952
Beijing/16_12684_4697_s.jpg,"(12684,4697)","(39.80287189578841, 116.6756565670383)",212.7975,253,527.69543
Beijing/16_12638_4732_s.jpg,"(12638,4732)","(40.05075510715658, 116.25251873961828)",1177.8525,1147,10119.143
Beijing/16_12645_4713_s.jpg,"(12645,4713)","(39.91630219186917, 116.3169092785735)",5345.543,12161,10000.0
Beijing/16_12640_4718_s.jpg,"(12640,4718)","(39.95171039396103, 116.27091603646264)",2998.0737,31058,10000.0
Beijing/16_12683_4694_s.jpg,"(12683,4694)","(39.78158267817732, 116.66645791861613)",178.04684,182,1542.9536
Beijing/16_12649_4702_s.jpg,"(12649,4702)","(39.838339164530524, 116.3537038722622)",1769.2197,12800,36111.55
Beijing/16_12685_4696_s.jpg,"(12685,4696)","(39.79577622788636, 116.68485521546047)",178.91226,855,5354.873
Beijing/16_12636_4743_s.jpg,"(12636,4743)","(40.12847433544969, 116.23412144277394)",540.29205,882,2961.5835
Beijing/16_12664_4722_s.jpg,"(12664,4722)","(39.980023660076995, 116.49168359859482)",1586.2064,9453,10000.0
Beijing/16_12631_4744_s.jpg,"(12631,4744)","(40.13553528408611, 116.18812820066306)",216.68517,814,233.97966
Beijing/16_12676_4731_s.jpg,"(12676,4731)","(40.04368528776988, 116.60206737966091)",1381.7084,1239,15927.133
Beijing/16_12637_4692_s.jpg,"(12637,4692)","(39.767386176803136, 116.24332009119611)",517.4299,2874,2391.4807
Beijing/16_12653_4714_s.jpg,"(12653,4714)","(39.92338530941099, 116.3904984659509)",6032.007,10807,10000.0
Beijing/16_12622_4698_s.jpg,"(12622,4698)","(39.80996682568064, 116.1053403648635)",400.58994,1066,7114.619
Beijing/16_12642_4699_s.jpg,"(12642,4699)","(39.81706101753197, 116.28931333330698)",1987.5175,3490,36111.55
Beijing/16_12673_4730_s.jpg,"(12673,4730)","(40.036614729344095, 116.57447143439438)",983.28577,362,12617.06
Beijing/16_12644_4692_s.jpg,"(12644,4692)","(39.767386176803136, 116.30771063015133)",1380.7711,2692,9652.641
Beijing/16_12626_4717_s.jpg,"(12626,4717)","(39.94463023072649, 116.14213495855219)",1205.0037,3144,43862.855
Beijing/16_12633_4710_s.jpg,"(12633,4710)","(39.89504840835804, 116.20652549750741)",1763.1224,20534,10000.0
Beijing/16_12662_4732_s.jpg,"(12662,4732)","(40.05075510715658, 116.47328630175046)",921.05273,647,3135.3193
Beijing/16_12686_4730_s.jpg,"(12686,4730)","(40.036614729344095, 116.69405386388264)",215.80164,948,1963.2
Beijing/16_12681_4690_s.jpg,"(12681,4690)","(39.753186724014164, 116.64806062177178)",137.68095,1228,7153.735
Beijing/16_12691_4726_s.jpg,"(12691,4726)","(40.00832510584011, 116.74004710599353)",209.26083,242,462.27963
Beijing/16_12672_4745_s.jpg,"(12672,4745)","(40.14259549330473, 116.56527278597221)",838.50525,598,11764.427
Beijing/16_12680_4744_s.jpg,"(12680,4744)","(40.13553528408611, 116.6388619733496)",1545.6201,15877,20362.48
Beijing/16_12656_4710_s.jpg,"(12656,4710)","(39.89504840835804, 116.41809441121742)",4447.201,26497,10000.0
Beijing/16_12686_4739_s.jpg,"(12686,4739)","(40.100223147303375, 116.69405386388264)",587.7055,970,15263.3125
Beijing/16_12670_4736_s.jpg,"(12670,4736)","(40.07902699372469, 116.54687548912786)",1803.8486,1657,9686.9375
Beijing/16_12680_4713_s.jpg,"(12680,4713)","(39.91630219186917, 116.6388619733496)",1675.0328,16419,10154.423
Beijing/16_12636_4729_s.jpg,"(12636,4729)","(40.02954343190868, 116.23412144277394)",1177.8525,614,10001.72
Beijing/16_12660_4718_s.jpg,"(12660,4718)","(39.95171039396103, 116.45488900490612)",3746.9702,6591,10000.0
Beijing/16_12657_4695_s.jpg,"(12657,4695)","(39.788679822005605, 116.4272930596396)",715.7337,2093,2835.291
Beijing/16_12635_4736_s.jpg,"(12635,4736)","(40.07902699372469, 116.22492279435176)",997.45447,1523,10043.801
Beijing/16_12620_4692_s.jpg,"(12620,4692)","(39.767386176803136, 116.08694306801915)",317.2399,848,7892.942
Beijing/16_12646_4719_s.jpg,"(12646,4719)","(39.95878981854337, 116.32610792699568)",3150.6047,16881,10000.0
Beijing/16_12661_4696_s.jpg,"(12661,4696)","(39.79577622788636, 116.46408765332829)",1064.2577,6758,8085.56
Beijing/16_12677_4720_s.jpg,"(12677,4720)","(39.965868504443485, 116.61126602808308)",616.91376,11477,18362.465
Beijing/16_12651_4740_s.jpg,"(12651,4740)","(40.10728705332216, 116.37210116910654)",889.10834,6824,6894.272
Beijing/16_12670_4708_s.jpg,"(12670,4708)","(39.88087552724989, 116.54687548912786)",932.13336,4053,39405.47
Beijing/16_12677_4702_s.jpg,"(12677,4702)","(39.838339164530524, 116.61126602808308)",422.6832,928,6881.3857
Beijing/16_12692_4708_s.jpg,"(12692,4708)","(39.88087552724989, 116.7492457544157)",286.8475,281,1045.9998
Beijing/16_12668_4712_s.jpg,"(12668,4712)","(39.90921833582619, 116.52847819228352)",1547.1017,8449,10000.0
Beijing/16_12684_4704_s.jpg,"(12684,4704)","(39.85252090509083, 116.6756565670383)",536.398,1300,5695.0674
Beijing/16_12661_4706_s.jpg,"(12661,4706)","(39.866699692745854, 116.46408765332829)",2210.2078,19905,10000.0
Beijing/16_12665_4740_s.jpg,"(12665,4740)","(40.10728705332216, 116.50088224701699)",862.50665,924,10065.653
Beijing/16_12647_4729_s.jpg,"(12647,4729)","(40.02954343190868, 116.33530657541785)",2115.5957,7827,10000.0
Beijing/16_12675_4729_s.jpg,"(12675,4729)","(40.02954343190868, 116.59286873123874)",725.43634,397,14637.028
Beijing/16_12677_4722_s.jpg,"(12677,4722)","(39.980023660076995, 116.61126602808308)",498.65457,1764,17716.076
Beijing/16_12647_4714_s.jpg,"(12647,4714)","(39.92338530941099, 116.33530657541785)",5688.7744,23544,10000.0
Beijing/16_12693_4744_s.jpg,"(12693,4744)","(40.13553528408611, 116.75844440283787)",142.19585,1191,2956.9546
Beijing/16_12619_4691_s.jpg,"(12619,4691)","(39.76028681931982, 116.07774441959697)",359.9458,848,6933.4766
Beijing/16_12615_4701_s.jpg,"(12615,4701)","(39.83124718698785, 116.04094982590827)",100.00504,201,8040.28
Beijing/16_12650_4706_s.jpg,"(12650,4706)","(39.866699692745854, 116.36290252068437)",2692.5276,18247,36111.55
Beijing/16_12619_4719_s.jpg,"(12619,4719)","(39.95878981854337, 116.07774441959697)",777.41,196,0.94624615
Beijing/16_12654_4726_s.jpg,"(12654,4726)","(40.00832510584011, 116.39969711437307)",4018.3782,8573,10000.0
Beijing/16_12661_4732_s.jpg,"(12661,4732)","(40.05075510715658, 116.46408765332829)",926.2817,509,10075.296
Beijing/16_12668_4710_s.jpg,"(12668,4710)","(39.89504840835804, 116.52847819228352)",1204.0419,7239,10000.0
Beijing/16_12679_4730_s.jpg,"(12679,4730)","(40.036614729344095, 116.62966332492744)",721.67596,1552,10567.18
Beijing/16_12628_4707_s.jpg,"(12628,4707)","(39.87378797915706, 116.16053225539655)",562.0373,4041,24037.104
Beijing/16_12666_4697_s.jpg,"(12666,4697)","(39.80287189578841, 116.51008089543916)",1309.7119,3031,9652.641
Beijing/16_12679_4731_s.jpg,"(12679,4731)","(40.04368528776988, 116.62966332492744)",858.7296,839,10567.18
Beijing/16_12622_4696_s.jpg,"(12622,4696)","(39.79577622788636, 116.1053403648635)",369.4765,2139,21901.87
Beijing/16_12665_4716_s.jpg,"(12665,4716)","(39.937549328869856, 116.50088224701699)",2505.1118,5711,10000.0
Beijing/16_12685_4723_s.jpg,"(12685,4723)","(39.98710012975052, 116.68485521546047)",399.47314,1521,9397.467
Beijing/16_12680_4716_s.jpg,"(12680,4716)","(39.937549328869856, 116.6388619733496)",1190.1257,13471,2022.735
Beijing/16_12685_4697_s.jpg,"(12685,4697)","(39.80287189578841, 116.68485521546047)",220.97911,435,462.27963
Beijing/16_12655_4693_s.jpg,"(12655,4693)","(39.77448479643274, 116.40889576279524)",556.37915,834,3717.0735
Beijing/16_12662_4716_s.jpg,"(12662,4716)","(39.937549328869856, 116.47328630175046)",3764.9797,5534,10000.0
Beijing/16_12679_4705_s.jpg,"(12679,4705)","(39.85961066804686, 116.62966332492744)",684.4606,1603,3649.0562
Beijing/16_12651_4708_s.jpg,"(12651,4708)","(39.88087552724989, 116.37210116910654)",2711.5242,13560,10000.0
Beijing/16_12665_4725_s.jpg,"(12665,4725)","(40.001250852661876, 116.50088224701699)",1184.871,5030,47240.066
Beijing/16_12675_4705_s.jpg,"(12675,4705)","(39.85961066804686, 116.59286873123874)",565.89465,2426,27958.297
Beijing/16_12673_4713_s.jpg,"(12673,4713)","(39.91630219186917, 116.57447143439438)",1229.8604,3265,10000.0
Beijing/16_12667_4708_s.jpg,"(12667,4708)","(39.88087552724989, 116.51927954386133)",1149.0779,3910,10002.348
Beijing/16_12617_4706_s.jpg,"(12617,4706)","(39.866699692745854, 116.05934712275263)",100.97135,75,22.519135
Beijing/16_12643_4722_s.jpg,"(12643,4722)","(39.980023660076995, 116.29851198172915)",3677.566,19655,10000.0
Beijing/16_12618_4726_s.jpg,"(12618,4726)","(40.00832510584011, 116.0685457711748)",218.21591,67,5.0600543
Beijing/16_12646_4738_s.jpg,"(12646,4738)","(40.09315850201147, 116.32610792699568)",1232.215,7166,9717.842
Beijing/16_12631_4721_s.jpg,"(12631,4721)","(39.97294645163134, 116.18812820066306)",1110.8159,702,4.1700006
Beijing/16_12657_4706_s.jpg,"(12657,4706)","(39.866699692745854, 116.4272930596396)",2676.0872,22091,36111.55
Beijing/16_12620_4721_s.jpg,"(12620,4721)","(39.97294645163134, 116.08694306801915)",613.2823,784,8033.015
Beijing/16_12630_4714_s.jpg,"(12630,4714)","(39.92338530941099, 116.17892955224089)",2154.8281,12499,10000.0
Beijing/16_12638_4724_s.jpg,"(12638,4724)","(39.99417586062209, 116.25251873961828)",1622.1543,4528,10000.0
Beijing/16_12674_4707_s.jpg,"(12674,4707)","(39.87378797915706, 116.58367008281655)",700.67535,1170,15066.699
Beijing/16_12631_4700_s.jpg,"(12631,4700)","(39.82415447131136, 116.18812820066306)",639.06226,1448,22002.316
Beijing/16_12646_4741_s.jpg,"(12646,4741)","(40.114350220038794, 116.32610792699568)",978.7258,4480,9470.079
Beijing/16_12673_4696_s.jpg,"(12673,4696)","(39.79577622788636, 116.57447143439438)",433.05087,861,577.61615
Beijing/16_12670_4727_s.jpg,"(12670,4727)","(40.015398620127094, 116.54687548912786)",651.12494,2044,10092.905
Beijing/16_12638_4696_s.jpg,"(12638,4696)","(39.79577622788636, 116.25251873961828)",981.9539,1253,2767.0244
Beijing/16_12695_4726_s.jpg,"(12695,4726)","(40.00832510584011, 116.77684169968222)",496.8146,462,8900.167
Beijing/16_12639_4724_s.jpg,"(12639,4724)","(39.99417586062209, 116.26171738804045)",1857.6509,4475,10000.0
Beijing/16_12663_4715_s.jpg,"(12663,4715)","(39.930467688421295, 116.48248495017263)",3044.7034,15508,10000.0
Beijing/16_12673_4742_s.jpg,"(12673,4742)","(40.12141264742427, 116.57447143439438)",1575.0438,3628,15323.554
Beijing/16_12624_4715_s.jpg,"(12624,4715)","(39.930467688421295, 116.12373766170785)",938.53394,3098,10000.0
Beijing/16_12657_4744_s.jpg,"(12657,4744)","(40.13553528408611, 116.4272930596396)",549.9303,2299,12278.541
Beijing/16_12644_4745_s.jpg,"(12644,4745)","(40.14259549330473, 116.30771063015133)",303.61386,529,3456.527
Beijing/16_12652_4691_s.jpg,"(12652,4691)","(39.76028681931982, 116.38129981752873)",536.421,9825,6157.526
Beijing/16_12617_4696_s.jpg,"(12617,4696)","(39.79577622788636, 116.05934712275263)",142.71927,226,1846.7037
Beijing/16_12650_4703_s.jpg,"(12650,4703)","(39.84543040390844, 116.36290252068437)",2096.5173,9338,36111.55
Beijing/16_12636_4740_s.jpg,"(12636,4740)","(40.10728705332216, 116.23412144277394)",807.77124,983,37507.008
Beijing/16_12617_4739_s.jpg,"(12617,4739)","(40.100223147303375, 116.05934712275263)",87.26001,26,4.1700006
Beijing/16_12695_4731_s.jpg,"(12695,4731)","(40.04368528776988, 116.77684169968222)",153.42195,118,605.92474
Beijing/16_12683_4690_s.jpg,"(12683,4690)","(39.753186724014164, 116.66645791861613)",146.22806,521,4177.278
Beijing/16_12681_4698_s.jpg,"(12681,4698)","(39.80996682568064, 116.64806062177178)",218.0426,256,5196.808
Beijing/16_12649_4712_s.jpg,"(12649,4712)","(39.90921833582619, 116.3537038722622)",6032.007,31035,10000.0
Beijing/16_12644_4708_s.jpg,"(12644,4708)","(39.88087552724989, 116.30771063015133)",2325.5303,36184,36111.55
Beijing/16_12638_4701_s.jpg,"(12638,4701)","(39.83124718698785, 116.25251873961828)",2031.7743,2125,36111.55
Beijing/16_12653_4708_s.jpg,"(12653,4708)","(39.88087552724989, 116.3904984659509)",2606.3481,10488,10000.0
Beijing/16_12637_4699_s.jpg,"(12637,4699)","(39.81706101753197, 116.24332009119611)",1396.3209,838,188.79942
Beijing/16_12678_4709_s.jpg,"(12678,4709)","(39.88796233699373, 116.62046467650525)",1240.2114,336,8365.253
Beijing/16_12678_4739_s.jpg,"(12678,4739)","(40.100223147303375, 116.62046467650525)",1596.3201,853,8982.704
Beijing/16_12681_4731_s.jpg,"(12681,4731)","(40.04368528776988, 116.64806062177178)",538.58575,293,4918.7803
Beijing/16_12653_4720_s.jpg,"(12653,4720)","(39.965868504443485, 116.3904984659509)",3155.9028,28901,10000.0
Beijing/16_12640_4712_s.jpg,"(12640,4712)","(39.90921833582619, 116.27091603646264)",3421.9626,10438,10000.0
Beijing/16_12657_4712_s.jpg,"(12657,4712)","(39.90921833582619, 116.4272930596396)",6459.1406,15159,10000.0
Beijing/16_12694_4730_s.jpg,"(12694,4730)","(40.036614729344095, 116.76764305126004)",183.30107,161,2128.022
Beijing/16_12684_4696_s.jpg,"(12684,4696)","(39.79577622788636, 116.6756565670383)",177.50514,973,6126.531
Beijing/16_12679_4740_s.jpg,"(12679,4740)","(40.10728705332216, 116.62966332492744)",1450.7917,910,5244.7637
Beijing/16_12639_4742_s.jpg,"(12639,4742)","(40.12141264742427, 116.26171738804045)",792.309,4136,15061.32
Beijing/16_12677_4710_s.jpg,"(12677,4710)","(39.89504840835804, 116.61126602808308)",1270.9242,566,9680.477
Beijing/16_12620_4704_s.jpg,"(12620,4704)","(39.85252090509083, 116.08694306801915)",179.62704,675,12718.085
Beijing/16_12648_4712_s.jpg,"(12648,4712)","(39.90921833582619, 116.34450522384003)",6032.007,26932,10000.0
Beijing/16_12685_4745_s.jpg,"(12685,4745)","(40.14259549330473, 116.68485521546047)",772.1645,380,20362.48
Beijing/16_12662_4727_s.jpg,"(12662,4727)","(40.015398620127094, 116.47328630175046)",1871.1074,9122,33272.004
Beijing/16_12631_4743_s.jpg,"(12631,4743)","(40.12847433544969, 116.18812820066306)",229.93515,903,21222.047
Beijing/16_12651_4722_s.jpg,"(12651,4722)","(39.980023660076995, 116.37210116910654)",3698.028,18461,10000.0
Beijing/16_12671_4717_s.jpg,"(12671,4717)","(39.94463023072649, 116.55607413755003)",1286.1881,9905,10053.676
Beijing/16_12693_4690_s.jpg,"(12693,4690)","(39.753186724014164, 116.75844440283787)",87.46534,395,4409.8896
Beijing/16_12695_4694_s.jpg,"(12695,4694)","(39.78158267817732, 116.77684169968222)",167.75896,1696,1230.0938
Beijing/16_12675_4694_s.jpg,"(12675,4694)","(39.78158267817732, 116.59286873123874)",178.10619,1203,2985.1445
Beijing/16_12620_4714_s.jpg,"(12620,4714)","(39.92338530941099, 116.08694306801915)",819.7899,1771,611.4653
Beijing/16_12674_4726_s.jpg,"(12674,4726)","(40.00832510584011, 116.58367008281655)",491.77625,3911,1474.5222
Beijing/16_12655_4692_s.jpg,"(12655,4692)","(39.767386176803136, 116.40889576279524)",556.37915,834,6098.07
Beijing/16_12681_4729_s.jpg,"(12681,4729)","(40.02954343190868, 116.64806062177178)",459.21292,927,609.82495
Beijing/16_12680_4709_s.jpg,"(12680,4709)","(39.88796233699373, 116.6388619733496)",1421.9714,2427,10154.423
Beijing/16_12620_4743_s.jpg,"(12620,4743)","(40.12847433544969, 116.08694306801915)",137.04709,53,1548.2767
Beijing/16_12683_4739_s.jpg,"(12683,4739)","(40.100223147303375, 116.66645791861613)",1059.9326,750,7291.543
Beijing/16_12668_4693_s.jpg,"(12668,4693)","(39.77448479643274, 116.52847819228352)",1029.9236,1438,9291.082
Beijing/16_12685_4726_s.jpg,"(12685,4726)","(40.00832510584011, 116.68485521546047)",296.93124,520,3097.5732
Beijing/16_12687_4728_s.jpg,"(12687,4728)","(40.02247139549316, 116.70325251230483)",148.64206,227,6604.0376
Beijing/16_12623_4728_s.jpg,"(12623,4728)","(40.02247139549316, 116.11453901328566)",97.52567,77,552.46674
Beijing/16_12686_4712_s.jpg,"(12686,4712)","(39.90921833582619, 116.69405386388264)",985.3599,618,6596.4136
Beijing/16_12632_4707_s.jpg,"(12632,4707)","(39.87378797915706, 116.19732684908524)",936.1304,1172,36111.55
Beijing/16_12645_4707_s.jpg,"(12645,4707)","(39.87378797915706, 116.3169092785735)",2308.073,5419,36111.55
Beijing/16_12659_4734_s.jpg,"(12659,4734)","(40.064892528695054, 116.44569035648394)",936.2262,1632,12873.965
Beijing/16_12658_4723_s.jpg,"(12658,4723)","(39.98710012975052, 116.43649170806177)",2765.5027,32100,10000.0
Beijing/16_12661_4726_s.jpg,"(12661,4726)","(40.00832510584011, 116.46408765332829)",2437.5942,8886,10000.0
Beijing/16_12632_4723_s.jpg,"(12632,4723)","(39.98710012975052, 116.19732684908524)",892.9057,1158,10002.175
Beijing/16_12647_4704_s.jpg,"(12647,4704)","(39.85252090509083, 116.33530657541785)",2330.9924,13269,36111.55
Beijing/16_12615_4710_s.jpg,"(12615,4710)","(39.89504840835804, 116.04094982590827)",113.8814,144,237.56062
Beijing/16_12689_4725_s.jpg,"(12689,4725)","(40.001250852661876, 116.72164980914917)",158.35081,213,5862.7417
Beijing/16_12621_4718_s.jpg,"(12621,4718)","(39.95171039396103, 116.09614171644132)",1030.173,12258,20590.248
Beijing/16_12643_4703_s.jpg,"(12643,4703)","(39.84543040390844, 116.29851198172915)",2150.4092,2582,36111.55
Beijing/16_12628_4717_s.jpg,"(12628,4717)","(39.94463023072649, 116.16053225539655)",1371.158,2895,3763.4849
Beijing/16_12688_4742_s.jpg,"(12688,4742)","(40.12141264742427, 116.712451160727)",395.65167,556,2053.5623
Beijing/16_12681_4730_s.jpg,"(12681,4730)","(40.036614729344095, 116.64806062177178)",531.8471,537,605.92474
Beijing/16_12627_4709_s.jpg,"(12627,4709)","(39.88796233699373, 116.15133360697436)",673.0293,5944,11470.734
Beijing/16_12629_4712_s.jpg,"(12629,4712)","(39.90921833582619, 116.16973090381872)",1622.1154,10918,10000.0
Beijing/16_12635_4714_s.jpg,"(12635,4714)","(39.92338530941099, 116.22492279435176)",2591.118,19725,10000.0
Beijing/16_12669_4735_s.jpg,"(12669,4735)","(40.07196013078812, 116.53767684070569)",1294.3936,2436,13496.714
Beijing/16_12692_4701_s.jpg,"(12692,4701)","(39.83124718698785, 116.7492457544157)",210.97786,726,5479.9023
Beijing/16_12645_4701_s.jpg,"(12645,4701)","(39.83124718698785, 116.3169092785735)",1504.9722,4472,36111.55
Beijing/16_12653_4710_s.jpg,"(12653,4710)","(39.89504840835804, 116.3904984659509)",4337.317,14690,10000.0
Beijing/16_12664_4745_s.jpg,"(12664,4745)","(40.14259549330473, 116.49168359859482)",497.2536,2379,6592.16
Beijing/16_12677_4733_s.jpg,"(12677,4733)","(40.05782418747476, 116.61126602808308)",1363.5773,354,16861.615
Beijing/16_12676_4708_s.jpg,"(12676,4708)","(39.88087552724989, 116.60206737966091)",818.58716,2352,10092.645
Beijing/16_12690_4690_s.jpg,"(12690,4690)","(39.753186724014164, 116.73084845757134)",69.623344,665,746.92456
Beijing/16_12624_4724_s.jpg,"(12624,4724)","(39.99417586062209, 116.12373766170785)",143.66435,49,0.7355372
Beijing/16_12656_4720_s.jpg,"(12656,4720)","(39.965868504443485, 116.41809441121742)",3403.704,15048,10000.0
Beijing/16_12651_4702_s.jpg,"(12651,4702)","(39.838339164530524, 116.37210116910654)",1526.59,16017,36111.55
Beijing/16_12673_4740_s.jpg,"(12673,4740)","(40.10728705332216, 116.57447143439438)",2410.4734,1897,7014.9507
Beijing/16_12628_4711_s.jpg,"(12628,4711)","(39.90213374131235, 116.16053225539655)",1165.591,2798,10000.0
Beijing/16_12681_4699_s.jpg,"(12681,4699)","(39.81706101753197, 116.64806062177178)",259.81104,532,3514.3354
Beijing/16_12676_4723_s.jpg,"(12676,4723)","(39.98710012975052, 116.60206737966091)",471.07117,4814,21004.568
Beijing/16_12626_4707_s.jpg,"(12626,4707)","(39.87378797915706, 116.14213495855219)",420.57788,633,4696.72
