satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan)
Guangzhou/16_12345_2575_s.jpg,"(12345,2575)","(23.179744859179443, 113.55731473732146)",408.24445,345,909.9628
Guangzhou/16_12305_2568_s.jpg,"(12305,2568)","(23.1201980027446, 113.18936880055604)",1933.1724,8601,10065.216
Guangzhou/16_12357_2599_s.jpg,"(12357,2599)","(23.38370180200058, 113.6676985183511)",29.69914,99,2.1410935
Guangzhou/16_12298_2566_s.jpg,"(12298,2566)","(23.10317970193286, 113.12497826162209)",1246.7462,4628,10000.0
Guangzhou/16_12331_2584_s.jpg,"(12331,2584)","(23.256265730864673, 113.42853365945356)",108.30561,447,9.5288925
Guangzhou/16_12330_2554_s.jpg,"(12330,2554)","(23.00102413038866, 113.41933501103443)",450.9015,830,13051.3
Guangzhou/16_12330_2585_s.jpg,"(12330,2585)","(23.264765311417268, 113.41933501103443)",117.45881,546,9.5288925
Guangzhou/16_12313_2575_s.jpg,"(12313,2575)","(23.179744859179443, 113.26295798790913)",2179.6414,23636,10000.0
Guangzhou/16_12321_2594_s.jpg,"(12321,2594)","(23.341236846175214, 113.33654717526221)",183.68991,469,19282.592
Guangzhou/16_12333_2570_s.jpg,"(12333,2570)","(23.13721412090917, 113.44693095629184)",1177.9341,1886,10002.583
Guangzhou/16_12305_2577_s.jpg,"(12305,2577)","(23.19675332841059, 113.18936880055604)",1133.2838,1176,36318.934
Guangzhou/16_12335_2599_s.jpg,"(12335,2599)","(23.38370180200058, 113.46532825313011)",85.901184,202,119.27411
Guangzhou/16_12330_2591_s.jpg,"(12330,2591)","(23.315751275832866, 113.41933501103443)",46.657906,175,56.99556
Guangzhou/16_12326_2558_s.jpg,"(12326,2558)","(23.03508469681789, 113.38254041735789)",696.3195,6642,33245.402
Guangzhou/16_12317_2564_s.jpg,"(12317,2564)","(23.086159219703433, 113.29975258158566)",1561.1075,8230,10000.0
Guangzhou/16_12304_2562_s.jpg,"(12304,2562)","(23.069136557286726, 113.18017015213691)",1251.0759,29695,10052.72
Guangzhou/16_12357_2586_s.jpg,"(12357,2586)","(23.27326434370503, 113.6676985183511)",133.2236,369,1501.1635
Guangzhou/16_12329_2578_s.jpg,"(12329,2578)","(23.20525674253969, 113.4101363626153)",570.12836,1316,77.303505
Guangzhou/16_12306_2563_s.jpg,"(12306,2563)","(23.077648160941553, 113.19856744897518)",1320.947,3840,10078.782
Guangzhou/16_12329_2579_s.jpg,"(12329,2579)","(23.213759609473712, 113.4101363626153)",351.0568,773,5499.272
Guangzhou/16_12298_2575_s.jpg,"(12298,2575)","(23.179744859179443, 113.12497826162209)",645.03796,962,16804.898
Guangzhou/16_12346_2574_s.jpg,"(12346,2574)","(23.1712398043837, 113.5665133857406)",516.1308,153,21.512836
Guangzhou/16_12316_2596_s.jpg,"(12316,2596)","(23.358224478477243, 113.29055393316654)",332.0601,498,49572.15
Guangzhou/16_12324_2595_s.jpg,"(12324,2595)","(23.34973093722024, 113.36414312051961)",156.17307,2789,10248.323
Guangzhou/16_12338_2578_s.jpg,"(12338,2578)","(23.20525674253969, 113.49292419838751)",309.26227,1390,9.5288925
Guangzhou/16_12306_2551_s.jpg,"(12306,2551)","(22.97547299822157, 113.19856744897518)",712.5327,1138,9420.756
Guangzhou/16_12304_2595_s.jpg,"(12304,2595)","(23.34973093722024, 113.18017015213691)",228.57288,1712,9503.895
Guangzhou/16_12310_2586_s.jpg,"(12310,2586)","(23.27326434370503, 113.23536204265172)",564.6444,3397,10609.825
Guangzhou/16_12338_2597_s.jpg,"(12338,2597)","(23.366717469794246, 113.49292419838751)",133.1135,559,51.619816
Guangzhou/16_12338_2576_s.jpg,"(12338,2576)","(23.188249367239465, 113.49292419838751)",585.2483,611,2846.3801
Guangzhou/16_12324_2546_s.jpg,"(12324,2546)","(22.93287691917407, 113.36414312051961)",1298.9558,12105,10044.911
Guangzhou/16_12313_2584_s.jpg,"(12313,2584)","(23.256265730864673, 113.26295798790913)",872.21906,18094,10034.885
Guangzhou/16_12321_2562_s.jpg,"(12321,2562)","(23.069136557286726, 113.33654717526221)",969.2371,2916,11376.298
Guangzhou/16_12344_2555_s.jpg,"(12344,2555)","(23.009540087639834, 113.54811608890233)",439.63635,771,362.28668
Guangzhou/16_12316_2566_s.jpg,"(12316,2566)","(23.10317970193286, 113.29055393316654)",2811.714,23435,10079.436
Guangzhou/16_12317_2559_s.jpg,"(12317,2559)","(23.04359847850439, 113.29975258158566)",0.0,8495,10091.112
Guangzhou/16_12308_2571_s.jpg,"(12308,2571)","(23.14572136111482, 113.21696474581346)",32719.428,30552,10162.296
Guangzhou/16_12331_2559_s.jpg,"(12331,2559)","(23.04359847850439, 113.42853365945356)",0.0,1365,47542.78
Guangzhou/16_12323_2580_s.jpg,"(12323,2580)","(23.22226192905966, 113.35494447210048)",558.5718,2527,9.5288925
Guangzhou/16_12333_2558_s.jpg,"(12333,2558)","(23.03508469681789, 113.44693095629184)",375.6832,1543,24973.053
Guangzhou/16_12313_2578_s.jpg,"(12313,2578)","(23.20525674253969, 113.26295798790913)",1371.2034,23944,10000.0
Guangzhou/16_12321_2556_s.jpg,"(12321,2556)","(23.01805550123133, 113.33654717526221)",1048.4689,4383,10079.015
Guangzhou/16_12307_2578_s.jpg,"(12307,2578)","(23.20525674253969, 113.20776609739431)",1241.7092,4144,10198.4375
Guangzhou/16_12317_2569_s.jpg,"(12317,2569)","(23.128706334734584, 113.29975258158566)",5782.3125,26031,10000.0
Guangzhou/16_12340_2581_s.jpg,"(12340,2581)","(23.23076370114457, 113.51132149522579)",216.05005,416,9.5288925
Guangzhou/16_12351_2559_s.jpg,"(12351,2559)","(23.04359847850439, 113.61250662783628)",0.0,929,16721.27
Guangzhou/16_12325_2564_s.jpg,"(12325,2564)","(23.086159219703433, 113.37334176893876)",813.553,1389,3197.4553
Guangzhou/16_12347_2562_s.jpg,"(12347,2562)","(23.069136557286726, 113.57571203415974)",688.7911,534,12740.809
Guangzhou/16_12310_2591_s.jpg,"(12310,2591)","(23.315751275832866, 113.23536204265172)",298.4111,1367,22189.31
Guangzhou/16_12345_2550_s.jpg,"(12345,2550)","(22.966954867876506, 113.55731473732146)",418.601,580,188.2045
Guangzhou/16_12345_2583_s.jpg,"(12345,2583)","(23.247765602199877, 113.55731473732146)",157.17064,378,29.659332
Guangzhou/16_12333_2590_s.jpg,"(12333,2590)","(23.30725498715689, 113.44693095629184)",38.81952,287,9.5288925
Guangzhou/16_12339_2557_s.jpg,"(12339,2557)","(23.026570371008784, 113.50212284680666)",532.9518,457,579.7919
Guangzhou/16_12313_2562_s.jpg,"(12313,2562)","(23.069136557286726, 113.26295798790913)",1214.3044,11665,10257.844
Guangzhou/16_12357_2566_s.jpg,"(12357,2566)","(23.10317970193286, 113.6676985183511)",656.31555,2681,36057.6
Guangzhou/16_12328_2546_s.jpg,"(12328,2546)","(22.93287691917407, 113.40093771419616)",495.8859,1140,10249.0205
Guangzhou/16_12357_2591_s.jpg,"(12357,2591)","(23.315751275832866, 113.6676985183511)",40.63236,60,31.589825
Guangzhou/16_12353_2574_s.jpg,"(12353,2574)","(23.1712398043837, 113.63090392467456)",631.66943,978,11675.417
Guangzhou/16_12355_2597_s.jpg,"(12355,2597)","(23.366717469794246, 113.64930122151283)",39.891243,246,5059.146
Guangzhou/16_12309_2573_s.jpg,"(12309,2573)","(23.162734203005474, 113.22616339423259)",3494.0273,23920,10000.0
Guangzhou/16_12315_2589_s.jpg,"(12315,2589)","(23.29875814945374, 113.2813552847474)",471.8286,1283,23804.328
Guangzhou/16_12301_2588_s.jpg,"(12301,2588)","(23.290260762875764, 113.1525742068795)",315.37125,226,452.85138
Guangzhou/16_12301_2565_s.jpg,"(12301,2565)","(23.09466973341848, 113.1525742068795)",1163.5574,2125,26056.377
Guangzhou/16_12316_2587_s.jpg,"(12316,2587)","(23.281762827575374, 113.29055393316654)",482.39844,5179,45009.36
Guangzhou/16_12350_2588_s.jpg,"(12350,2588)","(23.290260762875764, 113.60330797941715)",175.95645,7762,291.15277
Guangzhou/16_12295_2585_s.jpg,"(12295,2585)","(23.264765311417268, 113.09738231636469)",573.449,1109,29890.73
Guangzhou/16_12302_2547_s.jpg,"(12302,2547)","(22.941397220138445, 113.16177285529864)",518.1595,3265,474.9566
Guangzhou/16_12350_2564_s.jpg,"(12350,2564)","(23.086159219703433, 113.60330797941715)",665.08435,2724,29153.555
Guangzhou/16_12344_2591_s.jpg,"(12344,2591)","(23.315751275832866, 113.54811608890233)",169.09999,408,17328.516
Guangzhou/16_12334_2581_s.jpg,"(12334,2581)","(23.23076370114457, 113.45612960471098)",147.65001,166,21.890465
Guangzhou/16_12304_2572_s.jpg,"(12304,2572)","(23.154228055198054, 113.18017015213691)",1486.4769,1696,10000.07
Guangzhou/16_12326_2572_s.jpg,"(12326,2572)","(23.154228055198054, 113.38254041735789)",1772.8285,3751,48973.902
Guangzhou/16_12338_2587_s.jpg,"(12338,2587)","(23.281762827575374, 113.49292419838751)",77.46412,554,9740.545
Guangzhou/16_12320_2570_s.jpg,"(12320,2570)","(23.13721412090917, 113.32734852684308)",4268.8423,57658,10000.0
Guangzhou/16_12334_2594_s.jpg,"(12334,2594)","(23.341236846175214, 113.45612960471098)",39.12947,419,37.66576
Guangzhou/16_12334_2550_s.jpg,"(12334,2550)","(22.966954867876506, 113.45612960471098)",762.3312,599,10004.511
Guangzhou/16_12332_2595_s.jpg,"(12332,2595)","(23.34973093722024, 113.43773230787271)",45.03003,132,333.90353
Guangzhou/16_12345_2569_s.jpg,"(12345,2569)","(23.128706334734584, 113.55731473732146)",1029.0083,769,40093.984
Guangzhou/16_12295_2561_s.jpg,"(12295,2561)","(23.060624408892906, 113.09738231636469)",1811.6143,12782,10000.0
Guangzhou/16_12352_2586_s.jpg,"(12352,2586)","(23.27326434370503, 113.62170527625543)",88.00525,1080,197.8093
Guangzhou/16_12300_2563_s.jpg,"(12300,2563)","(23.077648160941553, 113.14337555846036)",1467.748,5165,24274.395
Guangzhou/16_12356_2572_s.jpg,"(12356,2572)","(23.154228055198054, 113.65849986993196)",307.2526,1537,17058.625
Guangzhou/16_12315_2590_s.jpg,"(12315,2590)","(23.30725498715689, 113.2813552847474)",333.61752,1481,574.24915
Guangzhou/16_12308_2594_s.jpg,"(12308,2594)","(23.341236846175214, 113.21696474581346)",268.11438,1201,18579.932
Guangzhou/16_12318_2574_s.jpg,"(12318,2574)","(23.1712398043837, 113.30895123000481)",3714.0894,8281,10002.411
Guangzhou/16_12327_2555_s.jpg,"(12327,2555)","(23.009540087639834, 113.39173906577703)",575.3974,2273,10001.885
Guangzhou/16_12344_2593_s.jpg,"(12344,2593)","(23.332742205494228, 113.54811608890233)",119.64971,262,28736.896
Guangzhou/16_12351_2595_s.jpg,"(12351,2595)","(23.34973093722024, 113.61250662783628)",54.74767,323,178.46538
Guangzhou/16_12319_2589_s.jpg,"(12319,2589)","(23.29875814945374, 113.31814987842394)",383.00916,3104,23139.582
Guangzhou/16_12352_2571_s.jpg,"(12352,2571)","(23.14572136111482, 113.62170527625543)",799.837,5461,22587.943
Guangzhou/16_12304_2573_s.jpg,"(12304,2573)","(23.162734203005474, 113.18017015213691)",1280.7852,1281,11135.524
Guangzhou/16_12328_2572_s.jpg,"(12328,2572)","(23.154228055198054, 113.40093771419616)",1366.7529,9259,10000.0
Guangzhou/16_12349_2548_s.jpg,"(12349,2548)","(22.949916978680193, 113.59410933099801)",691.52466,1163,10789.159
Guangzhou/16_12352_2585_s.jpg,"(12352,2585)","(23.264765311417268, 113.62170527625543)",70.65922,733,62.95238
Guangzhou/16_12322_2569_s.jpg,"(12322,2569)","(23.128706334734584, 113.34574582368136)",2390.6772,36859,10000.0
Guangzhou/16_12348_2565_s.jpg,"(12348,2565)","(23.09466973341848, 113.58491068257888)",724.75183,1504,3520.2832
Guangzhou/16_12309_2570_s.jpg,"(12309,2570)","(23.13721412090917, 113.22616339423259)",5278.6904,37608,10103.238
Guangzhou/16_12350_2576_s.jpg,"(12350,2576)","(23.188249367239465, 113.60330797941715)",420.9995,249,6.817688
Guangzhou/16_12297_2565_s.jpg,"(12297,2565)","(23.09466973341848, 113.11577961320296)",1253.7272,2176,15759.574
Guangzhou/16_12313_2556_s.jpg,"(12313,2556)","(23.01805550123133, 113.26295798790913)",703.90674,2152,552.36456
Guangzhou/16_12335_2582_s.jpg,"(12335,2582)","(23.23926492557559, 113.46532825313011)",125.49394,154,37.56317
Guangzhou/16_12299_2594_s.jpg,"(12299,2594)","(23.341236846175214, 113.13417691004123)",161.95569,499,46528.004
Guangzhou/16_12330_2577_s.jpg,"(12330,2577)","(23.19675332841059, 113.41933501103443)",623.6037,3634,40238.598
Guangzhou/16_12354_2558_s.jpg,"(12354,2558)","(23.03508469681789, 113.64010257309369)",786.4479,1935,18971.705
Guangzhou/16_12326_2597_s.jpg,"(12326,2597)","(23.366717469794246, 113.38254041735789)",152.22485,808,10184.832
Guangzhou/16_12317_2586_s.jpg,"(12317,2586)","(23.27326434370503, 113.29975258158566)",533.38055,1721,41689.355
Guangzhou/16_12296_2591_s.jpg,"(12296,2591)","(23.315751275832866, 113.10658096478382)",183.18524,472,572.83887
Guangzhou/16_12339_2574_s.jpg,"(12339,2574)","(23.1712398043837, 113.50212284680666)",720.94073,889,27961.71
Guangzhou/16_12307_2548_s.jpg,"(12307,2548)","(22.949916978680193, 113.20776609739431)",962.16693,1944,15506.679
Guangzhou/16_12355_2578_s.jpg,"(12355,2578)","(23.20525674253969, 113.64930122151283)",215.68852,336,660.85236
Guangzhou/16_12317_2587_s.jpg,"(12317,2587)","(23.281762827575374, 113.29975258158566)",441.6907,3558,10150.296
Guangzhou/16_12349_2592_s.jpg,"(12349,2592)","(23.324247015329387, 113.59410933099801)",97.54437,209,4765.158
Guangzhou/16_12297_2594_s.jpg,"(12297,2594)","(23.341236846175214, 113.11577961320296)",198.64629,406,16374.459
Guangzhou/16_12329_2567_s.jpg,"(12329,2567)","(23.11168912509281, 113.4101363626153)",1250.5912,4639,10000.0
Guangzhou/16_12301_2587_s.jpg,"(12301,2587)","(23.281762827575374, 113.1525742068795)",430.62744,349,3192.9492
Guangzhou/16_12345_2581_s.jpg,"(12345,2581)","(23.23076370114457, 113.55731473732146)",378.37805,550,7493.7817
Guangzhou/16_12298_2589_s.jpg,"(12298,2589)","(23.29875814945374, 113.12497826162209)",317.68698,414,11197.26
Guangzhou/16_12308_2570_s.jpg,"(12308,2570)","(23.13721412090917, 113.21696474581346)",4493.3496,13563,10038.286
Guangzhou/16_12329_2553_s.jpg,"(12329,2553)","(22.992507629632218, 113.4101363626153)",460.87262,1701,19141.332
Guangzhou/16_12337_2593_s.jpg,"(12337,2593)","(23.332742205494228, 113.48372554996838)",40.960247,82,219.46881
Guangzhou/16_12336_2591_s.jpg,"(12336,2591)","(23.315751275832866, 113.47452690154925)",36.43796,148,15543.362
Guangzhou/16_12295_2569_s.jpg,"(12295,2569)","(23.128706334734584, 113.09738231636469)",1288.0137,4386,10000.0
Guangzhou/16_12304_2546_s.jpg,"(12304,2546)","(22.93287691917407, 113.18017015213691)",671.4856,617,479.62033
Guangzhou/16_12317_2568_s.jpg,"(12317,2568)","(23.1201980027446, 113.29975258158566)",4357.5967,20054,10008.982
Guangzhou/16_12311_2563_s.jpg,"(12311,2563)","(23.077648160941553, 113.24456069107086)",1463.7865,9882,10010.386
Guangzhou/16_12344_2577_s.jpg,"(12344,2577)","(23.19675332841059, 113.54811608890233)",472.82965,1150,10000.0
Guangzhou/16_12334_2579_s.jpg,"(12334,2579)","(23.213759609473712, 113.45612960471098)",416.34863,430,154.7602
Guangzhou/16_12332_2597_s.jpg,"(12332,2597)","(23.366717469794246, 113.43773230787271)",61.12255,525,254.18239
Guangzhou/16_12320_2582_s.jpg,"(12320,2582)","(23.23926492557559, 113.32734852684308)",477.95523,3265,10003.049
Guangzhou/16_12319_2560_s.jpg,"(12319,2560)","(23.05211171591411, 113.31814987842394)",1076.8888,987,23634.48
Guangzhou/16_12299_2555_s.jpg,"(12299,2555)","(23.009540087639834, 113.13417691004123)",1171.6564,7925,10000.0
Guangzhou/16_12356_2589_s.jpg,"(12356,2589)","(23.29875814945374, 113.65849986993196)",100.370895,560,390.26617
Guangzhou/16_12329_2581_s.jpg,"(12329,2581)","(23.23076370114457, 113.4101363626153)",170.01462,584,210.29407
Guangzhou/16_12302_2595_s.jpg,"(12302,2595)","(23.34973093722024, 113.16177285529864)",181.12589,320,2182.3118
Guangzhou/16_12317_2585_s.jpg,"(12317,2585)","(23.264765311417268, 113.29975258158566)",623.7758,1664,41689.355
Guangzhou/16_12319_2562_s.jpg,"(12319,2562)","(23.069136557286726, 113.31814987842394)",1118.9692,1317,10041.69
Guangzhou/16_12302_2556_s.jpg,"(12302,2556)","(23.01805550123133, 113.16177285529864)",830.8304,9428,48555.8
Guangzhou/16_12339_2587_s.jpg,"(12339,2587)","(23.281762827575374, 113.50212284680666)",72.36438,409,9.5288925
Guangzhou/16_12339_2551_s.jpg,"(12339,2551)","(22.97547299822157, 113.50212284680666)",359.24463,2652,10171.926
Guangzhou/16_12347_2586_s.jpg,"(12347,2586)","(23.27326434370503, 113.57571203415974)",111.071465,1414,4883.626
Guangzhou/16_12320_2563_s.jpg,"(12320,2563)","(23.077648160941553, 113.32734852684308)",1088.1357,3778,8409.609
Guangzhou/16_12297_2563_s.jpg,"(12297,2563)","(23.077648160941553, 113.11577961320296)",1570.887,3580,35864.902
Guangzhou/16_12343_2565_s.jpg,"(12343,2565)","(23.09466973341848, 113.5389174404832)",767.4081,4875,10000.0
Guangzhou/16_12329_2561_s.jpg,"(12329,2561)","(23.060624408892906, 113.4101363626153)",531.8864,729,19520.145
Guangzhou/16_12351_2594_s.jpg,"(12351,2594)","(23.341236846175214, 113.61250662783628)",56.56066,633,23.169329
Guangzhou/16_12343_2598_s.jpg,"(12343,2598)","(23.37520991101931, 113.5389174404832)",38.19174,124,129.16777
Guangzhou/16_12339_2571_s.jpg,"(12339,2571)","(23.14572136111482, 113.50212284680666)",865.5235,3901,10003.829
Guangzhou/16_12331_2546_s.jpg,"(12331,2546)","(22.93287691917407, 113.42853365945356)",302.547,1094,581.3824
Guangzhou/16_12297_2598_s.jpg,"(12297,2598)","(23.37520991101931, 113.11577961320296)",325.53107,870,39640.773
Guangzhou/16_12316_2562_s.jpg,"(12316,2562)","(23.069136557286726, 113.29055393316654)",1462.3607,12773,10000.0
Guangzhou/16_12332_2576_s.jpg,"(12332,2576)","(23.188249367239465, 113.43773230787271)",1080.554,1306,46212.44
Guangzhou/16_12307_2551_s.jpg,"(12307,2551)","(22.97547299822157, 113.20776609739431)",882.5005,3505,33845.445
Guangzhou/16_12309_2556_s.jpg,"(12309,2556)","(23.01805550123133, 113.22616339423259)",589.58594,4904,43352.95
Guangzhou/16_12342_2596_s.jpg,"(12342,2596)","(23.358224478477243, 113.52971879206406)",104.036545,748,15007.474
Guangzhou/16_12333_2579_s.jpg,"(12333,2579)","(23.213759609473712, 113.44693095629184)",346.35007,287,9.5288925
Guangzhou/16_12353_2589_s.jpg,"(12353,2589)","(23.29875814945374, 113.63090392467456)",118.677826,2077,14611.487
Guangzhou/16_12326_2556_s.jpg,"(12326,2556)","(23.01805550123133, 113.38254041735789)",666.15216,4142,10129.123
Guangzhou/16_12311_2586_s.jpg,"(12311,2586)","(23.27326434370503, 113.24456069107086)",559.2319,3040,9638.1045
Guangzhou/16_12313_2599_s.jpg,"(12313,2599)","(23.38370180200058, 113.26295798790913)",733.29535,2419,10262.277
Guangzhou/16_12321_2553_s.jpg,"(12321,2553)","(22.992507629632218, 113.33654717526221)",1115.5299,3135,10195.527
Guangzhou/16_12338_2571_s.jpg,"(12338,2571)","(23.14572136111482, 113.49292419838751)",832.09863,4337,27079.8
Guangzhou/16_12322_2561_s.jpg,"(12322,2561)","(23.060624408892906, 113.34574582368136)",917.6068,846,17727.746
Guangzhou/16_12304_2555_s.jpg,"(12304,2555)","(23.009540087639834, 113.18017015213691)",632.52686,4643,1293.2915
Guangzhou/16_12307_2562_s.jpg,"(12307,2562)","(23.069136557286726, 113.20776609739431)",1268.7382,5656,10000.0
Guangzhou/16_12307_2573_s.jpg,"(12307,2573)","(23.162734203005474, 113.20776609739431)",2114.246,10340,10227.944
Guangzhou/16_12303_2594_s.jpg,"(12303,2594)","(23.341236846175214, 113.17097150371777)",197.7402,4069,43099.43
Guangzhou/16_12325_2547_s.jpg,"(12325,2547)","(22.941397220138445, 113.37334176893876)",1387.9598,13317,10000.0
Guangzhou/16_12315_2563_s.jpg,"(12315,2563)","(23.077648160941553, 113.2813552847474)",1620.0095,39714,10000.0
Guangzhou/16_12353_2578_s.jpg,"(12353,2578)","(23.20525674253969, 113.63090392467456)",212.81728,230,2802.4375
Guangzhou/16_12331_2549_s.jpg,"(12331,2549)","(22.95843619464447, 113.42853365945356)",725.96936,7539,10016.3955
Guangzhou/16_12349_2572_s.jpg,"(12349,2572)","(23.154228055198054, 113.59410933099801)",954.77374,596,17857.777
Guangzhou/16_12324_2591_s.jpg,"(12324,2591)","(23.315751275832866, 113.36414312051961)",181.72205,2007,25787.531
Guangzhou/16_12351_2598_s.jpg,"(12351,2598)","(23.37520991101931, 113.61250662783628)",46.003395,299,166.0877
Guangzhou/16_12351_2569_s.jpg,"(12351,2569)","(23.128706334734584, 113.61250662783628)",862.12213,16951,42885.703
Guangzhou/16_12327_2572_s.jpg,"(12327,2572)","(23.154228055198054, 113.39173906577703)",1500.416,4099,10000.112
Guangzhou/16_12312_2581_s.jpg,"(12312,2581)","(23.23076370114457, 113.25375933948999)",1139.2964,7311,10068.897
Guangzhou/16_12325_2599_s.jpg,"(12325,2599)","(23.38370180200058, 113.37334176893876)",143.16248,358,3950.1306
Guangzhou/16_12300_2582_s.jpg,"(12300,2582)","(23.23926492557559, 113.14337555846036)",566.87463,1694,40764.367
