satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan)
Shanghai/16_13176_3527_s.jpg,"(13176,3527)","(31.00857250521375, 121.20139159074803)",955.52454,8288,10004.493
Shanghai/16_13218_3582_s.jpg,"(13218,3582)","(31.443358531320843, 121.58773482447934)",116.97357,505,12.924465
Shanghai/16_13238_3562_s.jpg,"(13238,3562)","(31.285488328031057, 121.77170779292283)",0.0,0,1057.2372
Shanghai/16_13189_3531_s.jpg,"(13189,3531)","(31.04026134561536, 121.32097402023629)",760.27045,1207,15690.241
Shanghai/16_13224_3532_s.jpg,"(13224,3532)","(31.04818189204994, 121.6429267150124)",363.80585,1911,98.47882
Shanghai/16_13195_3540_s.jpg,"(13195,3540)","(31.11152229187159, 121.37616591076934)",1593.665,21128,10000.0
Shanghai/16_13187_3550_s.jpg,"(13187,3550)","(31.190637808387013, 121.30257672339195)",1834.4528,4332,30595.463
Shanghai/16_13191_3544_s.jpg,"(13191,3544)","(31.14317650079441, 121.33937131708065)",1637.0587,25592,10000.0
Shanghai/16_13169_3535_s.jpg,"(13169,3535)","(31.071939537029653, 121.13700105179281)",519.9687,2991,31762.143
Shanghai/16_13181_3561_s.jpg,"(13181,3561)","(31.2775877925223, 121.2473848328589)",756.0409,4061,45378.594
Shanghai/16_13238_3548_s.jpg,"(13238,3548)","(31.17482004096988, 121.77170779292283)",1671.6909,2364,10000.0
Shanghai/16_13235_3550_s.jpg,"(13235,3550)","(31.190637808387013, 121.74411184765631)",1119.3574,5729,10812.532
Shanghai/16_13175_3589_s.jpg,"(13175,3589)","(31.498549792493815, 121.19219294232585)",349.32382,411,957.3713
Shanghai/16_13175_3579_s.jpg,"(13175,3579)","(31.419695076604366, 121.19219294232585)",671.223,671,16295.234
Shanghai/16_13202_3549_s.jpg,"(13202,3549)","(31.182729258312982, 121.44055644972455)",3138.6843,13762,10000.0
Shanghai/16_13230_3585_s.jpg,"(13230,3585)","(31.46701595290139, 121.69811860554543)",0.0,0,5.4095244
Shanghai/16_13179_3541_s.jpg,"(13179,3541)","(31.11943684396607, 121.22898753601454)",911.0789,947,1459.0344
Shanghai/16_13174_3542_s.jpg,"(13174,3542)","(31.12735072954786, 121.18299429390368)",692.18176,2593,47787.53
Shanghai/16_13178_3546_s.jpg,"(13178,3546)","(31.158999604853875, 121.21978888759237)",669.36694,2317,17728.771
Shanghai/16_13168_3580_s.jpg,"(13168,3580)","(31.427583565037708, 121.12780240337064)",447.92932,488,22371.803
Shanghai/16_13205_3526_s.jpg,"(13205,3526)","(31.000648631925067, 121.46815239499108)",0.0,632,72.223656
Shanghai/16_13225_3554_s.jpg,"(13225,3554)","(31.222265334107753, 121.65212536343456)",1089.4635,3139,43034.12
Shanghai/16_13218_3540_s.jpg,"(13218,3540)","(31.11152229187159, 121.58773482447934)",703.3649,2971,12669.341
Shanghai/16_13171_3570_s.jpg,"(13171,3570)","(31.34866853861569, 121.15539834863715)",608.4785,1046,9467.336
Shanghai/16_13194_3580_s.jpg,"(13194,3580)","(31.427583565037708, 121.36696726234716)",589.37317,2652,8677.185
Shanghai/16_13237_3543_s.jpg,"(13237,3543)","(31.13526394852221, 121.76250914450065)",907.8761,4767,39205.13
Shanghai/16_13224_3553_s.jpg,"(13224,3553)","(31.214359454052193, 121.6429267150124)",1104.4415,6555,10888.195
Shanghai/16_13172_3578_s.jpg,"(13172,3578)","(31.411805918099798, 121.16459699705933)",477.3978,414,7496.1294
Shanghai/16_13239_3560_s.jpg,"(13239,3560)","(31.269686588617112, 121.78090644134501)",0.0,0,1057.2372
Shanghai/16_13177_3566_s.jpg,"(13177,3566)","(31.31708378423159, 121.2105902391702)",713.9926,4129,8626.12
Shanghai/16_13187_3533_s.jpg,"(13187,3533)","(31.056101772827365, 121.30257672339195)",858.8207,7581,43796.504
Shanghai/16_13205_3562_s.jpg,"(13205,3562)","(31.285488328031057, 121.46815239499108)",3112.2505,22675,10000.0
Shanghai/16_13205_3540_s.jpg,"(13205,3540)","(31.11152229187159, 121.46815239499108)",1008.01276,2922,15778.599
Shanghai/16_13187_3556_s.jpg,"(13187,3556)","(31.238075090905344, 121.30257672339195)",1495.8136,6967,17985.59
Shanghai/16_13230_3524_s.jpg,"(13230,3524)","(30.984798890191247, 121.69811860554543)",167.57263,414,11074.503
Shanghai/16_13181_3544_s.jpg,"(13181,3544)","(31.14317650079441, 121.2473848328589)",763.80426,762,6398.676
Shanghai/16_13173_3532_s.jpg,"(13173,3532)","(31.04818189204994, 121.1737956454815)",1219.6217,3224,22299.26
Shanghai/16_13181_3524_s.jpg,"(13181,3524)","(30.984798890191247, 121.2473848328589)",285.60095,1402,186.82732
Shanghai/16_13209_3574_s.jpg,"(13209,3574)","(31.380242585220817, 121.50494698867978)",1270.3053,1462,4109.1846
Shanghai/16_13214_3553_s.jpg,"(13214,3553)","(31.214359454052193, 121.55094023079064)",2277.6265,21894,10000.0
Shanghai/16_13234_3563_s.jpg,"(13234,3563)","(31.293388195049825, 121.73491319923413)",0.0,0,1057.2372
Shanghai/16_13201_3538_s.jpg,"(13201,3538)","(31.0956911885239, 121.43135780130238)",1102.7626,6383,10000.0
Shanghai/16_13185_3549_s.jpg,"(13185,3549)","(31.182729258312982, 121.2841794265476)",1381.7457,5426,34282.29
Shanghai/16_13240_3548_s.jpg,"(13240,3548)","(31.17482004096988, 121.79010508976718)",1720.5731,5672,10032.582
Shanghai/16_13179_3582_s.jpg,"(13179,3582)","(31.443358531320843, 121.22898753601454)",387.32083,599,5106.478
Shanghai/16_13179_3550_s.jpg,"(13179,3550)","(31.190637808387013, 121.22898753601454)",757.85596,2014,108.22034
Shanghai/16_13165_3533_s.jpg,"(13165,3533)","(31.056101772827365, 121.10020645810411)",290.51758,239,220.65024
Shanghai/16_13191_3551_s.jpg,"(13191,3551)","(31.198545691097685, 121.33937131708065)",2612.152,889,20000.0
Shanghai/16_13217_3547_s.jpg,"(13217,3547)","(31.16691015645205, 121.57853617605717)",1215.8824,11068,26649.848
Shanghai/16_13204_3561_s.jpg,"(13204,3561)","(31.2775877925223, 121.45895374656891)",3067.1833,30181,10000.0
Shanghai/16_13173_3574_s.jpg,"(13173,3574)","(31.380242585220817, 121.1737956454815)",466.49835,929,438.32117
Shanghai/16_13230_3527_s.jpg,"(13230,3527)","(31.00857250521375, 121.69811860554543)",239.8686,1115,11291.73
Shanghai/16_13223_3572_s.jpg,"(13223,3572)","(31.36445690076269, 121.63372806659022)",0.0,0,5.4095244
Shanghai/16_13239_3536_s.jpg,"(13239,3536)","(31.079857420264073, 121.78090644134501)",289.95782,2336,13162.759
Shanghai/16_13196_3546_s.jpg,"(13196,3546)","(31.158999604853875, 121.38536455919152)",2066.619,20793,10000.0
Shanghai/16_13218_3533_s.jpg,"(13218,3533)","(31.056101772827365, 121.58773482447934)",488.7542,5693,30697.799
Shanghai/16_13173_3590_s.jpg,"(13173,3590)","(31.50643157513863, 121.1737956454815)",466.8321,357,347.96
Shanghai/16_13168_3583_s.jpg,"(13168,3583)","(31.451245008985875, 121.12780240337064)",1259.7794,3045,10000.0
Shanghai/16_13184_3526_s.jpg,"(13184,3526)","(31.000648631925067, 121.27498077812542)",604.1058,5935,30296.686
Shanghai/16_13203_3557_s.jpg,"(13203,3557)","(31.245978967459475, 121.44975509814674)",8529.825,21648,36138.934
Shanghai/16_13234_3558_s.jpg,"(13234,3558)","(31.253882175992, 121.73491319923413)",478.51135,1738,64843.72
Shanghai/16_13187_3538_s.jpg,"(13187,3538)","(31.0956911885239, 121.30257672339195)",947.01373,4583,36208.938
Shanghai/16_13188_3567_s.jpg,"(13188,3567)","(31.324980976356073, 121.31177537181412)",932.17664,1991,37605.74
Shanghai/16_13199_3551_s.jpg,"(13199,3551)","(31.198545691097685, 121.41296050445804)",4546.5083,62430,10000.0
Shanghai/16_13204_3590_s.jpg,"(13204,3590)","(31.50643157513863, 121.45895374656891)",0.0,0,5.4095244
Shanghai/16_13203_3535_s.jpg,"(13203,3535)","(31.071939537029653, 121.44975509814674)",1091.442,5747,10000.0
Shanghai/16_13185_3522_s.jpg,"(13185,3522)","(30.96894648888724, 121.2841794265476)",243.85683,1006,187.22401
Shanghai/16_13189_3570_s.jpg,"(13189,3570)","(31.34866853861569, 121.32097402023629)",694.91876,2316,32805.133
Shanghai/16_13226_3545_s.jpg,"(13226,3545)","(31.15108838626982, 121.66132401185673)",437.02786,2349,1607.3494
Shanghai/16_13171_3537_s.jpg,"(13171,3537)","(31.087774637460512, 121.15539834863715)",462.8079,802,181.25311
Shanghai/16_13232_3529_s.jpg,"(13232,3529)","(31.02441825615628, 121.71651590238979)",287.93457,1073,13893.629
Shanghai/16_13195_3563_s.jpg,"(13195,3563)","(31.293388195049825, 121.37616591076934)",1840.8608,8742,10000.0
Shanghai/16_13184_3551_s.jpg,"(13184,3551)","(31.198545691097685, 121.27498077812542)",1428.3362,3048,14187.157
Shanghai/16_13165_3550_s.jpg,"(13165,3550)","(31.190637808387013, 121.10020645810411)",863.55664,3862,1306.8848
Shanghai/16_13233_3533_s.jpg,"(13233,3533)","(31.056101772827365, 121.72571455081196)",821.14246,1485,30867.361
Shanghai/16_13190_3570_s.jpg,"(13190,3570)","(31.34866853861569, 121.33017266865846)",665.04083,2560,12071.664
Shanghai/16_13210_3560_s.jpg,"(13210,3560)","(31.269686588617112, 121.51414563710195)",4334.95,28016,10000.0
Shanghai/16_13203_3559_s.jpg,"(13203,3559)","(31.261784716409124, 121.44975509814674)",6893.521,50941,36138.934
Shanghai/16_13226_3570_s.jpg,"(13226,3570)","(31.34866853861569, 121.66132401185673)",0.0,0,5.4095244
Shanghai/16_13172_3542_s.jpg,"(13172,3542)","(31.12735072954786, 121.16459699705933)",521.63,1279,6225.7583
Shanghai/16_13239_3586_s.jpg,"(13239,3586)","(31.47490041896749, 121.78090644134501)",0.0,484,3439.0095
Shanghai/16_13230_3556_s.jpg,"(13230,3556)","(31.238075090905344, 121.69811860554543)",850.8885,3967,17438.633
Shanghai/16_13210_3584_s.jpg,"(13210,3584)","(31.459130816210134, 121.51414563710195)",0.0,0,5.4095244
Shanghai/16_13195_3558_s.jpg,"(13195,3558)","(31.253882175992, 121.37616591076934)",3579.5696,28486,10000.0
Shanghai/16_13184_3564_s.jpg,"(13184,3564)","(31.301287393485108, 121.27498077812542)",813.27765,2847,42136.816
Shanghai/16_13179_3580_s.jpg,"(13179,3580)","(31.427583565037708, 121.22898753601454)",538.80566,658,248.44574
Shanghai/16_13199_3553_s.jpg,"(13199,3553)","(31.214359454052193, 121.41296050445804)",5186.7334,23900,10000.0
Shanghai/16_13219_3522_s.jpg,"(13219,3522)","(30.96894648888724, 121.59693347290153)",100.70146,445,5267.265
Shanghai/16_13187_3540_s.jpg,"(13187,3540)","(31.11152229187159, 121.30257672339195)",1000.5094,6256,42925.55
Shanghai/16_13177_3550_s.jpg,"(13177,3550)","(31.190637808387013, 121.2105902391702)",662.82806,2518,4500.088
Shanghai/16_13196_3562_s.jpg,"(13196,3562)","(31.285488328031057, 121.38536455919152)",2403.9895,16574,10000.0
Shanghai/16_13201_3544_s.jpg,"(13201,3544)","(31.14317650079441, 121.43135780130238)",1394.4104,10322,10000.0
Shanghai/16_13171_3555_s.jpg,"(13171,3555)","(31.23017054642347, 121.15539834863715)",289.34048,887,671.1559
Shanghai/16_13208_3582_s.jpg,"(13208,3582)","(31.443358531320843, 121.4957483402576)",0.0,0,5.4095244
Shanghai/16_13184_3554_s.jpg,"(13184,3554)","(31.222265334107753, 121.27498077812542)",1258.383,5870,22627.283
Shanghai/16_13197_3539_s.jpg,"(13197,3539)","(31.10360707335924, 121.39456320761369)",1437.689,10399,10000.0
Shanghai/16_13225_3530_s.jpg,"(13225,3530)","(31.03234013361901, 121.65212536343456)",285.83084,2862,33773.3
Shanghai/16_13177_3538_s.jpg,"(13177,3538)","(31.0956911885239, 121.2105902391702)",765.5161,1485,228.42162
Shanghai/16_13188_3532_s.jpg,"(13188,3532)","(31.04818189204994, 121.31177537181412)",838.5816,3200,3061.379
Shanghai/16_13184_3571_s.jpg,"(13184,3571)","(31.356563054353828, 121.27498077812542)",958.1034,2442,46559.523
Shanghai/16_13183_3533_s.jpg,"(13183,3533)","(31.056101772827365, 121.26578212970324)",1233.158,1182,240.03185
Shanghai/16_13178_3563_s.jpg,"(13178,3563)","(31.293388195049825, 121.21978888759237)",619.53864,2436,743.9743
Shanghai/16_13202_3573_s.jpg,"(13202,3573)","(31.372350077749314, 121.44055644972455)",1126.3987,9352,10000.0
Shanghai/16_13180_3565_s.jpg,"(13180,3565)","(31.309185923243497, 121.23818618443673)",654.889,2421,27243.174
Shanghai/16_13184_3541_s.jpg,"(13184,3541)","(31.11943684396607, 121.27498077812542)",924.6696,8295,47813.15
Shanghai/16_13172_3525_s.jpg,"(13172,3525)","(30.99272409355233, 121.16459699705933)",424.8167,719,10652.777
Shanghai/16_13216_3544_s.jpg,"(13216,3544)","(31.14317650079441, 121.569337527635)",1198.3348,4741,10000.0
Shanghai/16_13170_3578_s.jpg,"(13170,3578)","(31.411805918099798, 121.14619970021498)",376.1166,424,9742.814
Shanghai/16_13222_3535_s.jpg,"(13222,3535)","(31.071939537029653, 121.62452941816804)",292.41086,479,100.64434
Shanghai/16_13169_3554_s.jpg,"(13169,3554)","(31.222265334107753, 121.13700105179281)",383.77826,1760,106.389305
Shanghai/16_13176_3522_s.jpg,"(13176,3522)","(30.96894648888724, 121.20139159074803)",179.76541,2071,187.22401
Shanghai/16_13190_3530_s.jpg,"(13190,3530)","(31.03234013361901, 121.33017266865846)",689.2768,1066,906.8555
Shanghai/16_13231_3584_s.jpg,"(13231,3584)","(31.459130816210134, 121.70731725396762)",0.0,0,5.4095244
Shanghai/16_13223_3564_s.jpg,"(13223,3564)","(31.301287393485108, 121.63372806659022)",1081.2646,7118,46873.44
Shanghai/16_13212_3534_s.jpg,"(13212,3534)","(31.064020987852352, 121.5325429339463)",640.02563,3582,6037.881
Shanghai/16_13231_3574_s.jpg,"(13231,3574)","(31.380242585220817, 121.70731725396762)",840.53656,1418,14.762721
Shanghai/16_13194_3538_s.jpg,"(13194,3538)","(31.0956911885239, 121.36696726234716)",1325.702,11495,10000.0
Shanghai/16_13206_3527_s.jpg,"(13206,3527)","(31.00857250521375, 121.47735104341325)",433.10394,1780,72.223656
Shanghai/16_13225_3532_s.jpg,"(13225,3532)","(31.04818189204994, 121.65212536343456)",338.24304,1282,1521.4563
Shanghai/16_13169_3553_s.jpg,"(13169,3553)","(31.214359454052193, 121.13700105179281)",451.1895,822,106.389305
Shanghai/16_13194_3571_s.jpg,"(13194,3571)","(31.356563054353828, 121.36696726234716)",900.31964,6983,10000.329
Shanghai/16_13188_3584_s.jpg,"(13188,3584)","(31.459130816210134, 121.31177537181412)",413.21936,805,18281.98
Shanghai/16_13222_3571_s.jpg,"(13222,3571)","(31.356563054353828, 121.62452941816804)",1574.1968,0,1057.2372
Shanghai/16_13182_3590_s.jpg,"(13182,3590)","(31.50643157513863, 121.25658348128107)",315.69876,2431,10040.886
Shanghai/16_13222_3553_s.jpg,"(13222,3553)","(31.214359454052193, 121.62452941816804)",1347.1727,274,37425.23
Shanghai/16_13212_3571_s.jpg,"(13212,3571)","(31.356563054353828, 121.5325429339463)",1367.597,1552,10662.659
Shanghai/16_13213_3554_s.jpg,"(13213,3554)","(31.222265334107753, 121.54174158236847)",2889.3235,470,10000.0
Shanghai/16_13198_3577_s.jpg,"(13198,3577)","(31.403916089616548, 121.40376185603586)",857.986,2313,28470.873
Shanghai/16_13198_3562_s.jpg,"(13198,3562)","(31.285488328031057, 121.40376185603586)",2563.566,22968,10000.0
Shanghai/16_13174_3562_s.jpg,"(13174,3562)","(31.285488328031057, 121.18299429390368)",708.99066,6055,33111.95
Shanghai/16_13203_3526_s.jpg,"(13203,3526)","(31.000648631925067, 121.44975509814674)",499.02124,1268,4336.038
Shanghai/16_13204_3568_s.jpg,"(13204,3568)","(31.332877499523715, 121.45895374656891)",1582.7926,31658,10000.0
Shanghai/16_13207_3542_s.jpg,"(13207,3542)","(31.12735072954786, 121.48654969183544)",1209.8073,4694,24106.1
Shanghai/16_13180_3532_s.jpg,"(13180,3532)","(31.04818189204994, 121.23818618443673)",1473.8837,2491,46844.848
Shanghai/16_13228_3587_s.jpg,"(13228,3587)","(31.48278421431627, 121.67972130870109)",0.0,0,5.4095244
Shanghai/16_13234_3536_s.jpg,"(13234,3536)","(31.079857420264073, 121.73491319923413)",505.32095,841,100.64434
Shanghai/16_13192_3567_s.jpg,"(13192,3567)","(31.324980976356073, 121.34856996550282)",979.9383,5113,36860.074
Shanghai/16_13212_3524_s.jpg,"(13212,3524)","(30.984798890191247, 121.5325429339463)",214.26617,818,12893.846
Shanghai/16_13217_3563_s.jpg,"(13217,3563)","(31.293388195049825, 121.57853617605717)",1515.6567,5839,10051.7295
Shanghai/16_13201_3530_s.jpg,"(13201,3530)","(31.03234013361901, 121.43135780130238)",1080.074,8028,10076.539
Shanghai/16_13176_3562_s.jpg,"(13176,3562)","(31.285488328031057, 121.20139159074803)",701.33417,3567,20481.756
Shanghai/16_13216_3539_s.jpg,"(13216,3539)","(31.10360707335924, 121.569337527635)",671.6293,7885,32963.816
Shanghai/16_13187_3587_s.jpg,"(13187,3587)","(31.48278421431627, 121.30257672339195)",389.19287,1556,248.44574
Shanghai/16_13169_3584_s.jpg,"(13169,3584)","(31.459130816210134, 121.13700105179281)",1566.07,2543,40087.246
Shanghai/16_13215_3546_s.jpg,"(13215,3546)","(31.158999604853875, 121.56013887921283)",1436.2877,10387,11057.435
Shanghai/16_13192_3582_s.jpg,"(13192,3582)","(31.443358531320843, 121.34856996550282)",533.8681,1203,2623.2021
Shanghai/16_13194_3557_s.jpg,"(13194,3557)","(31.245978967459475, 121.36696726234716)",3615.79,28304,46559.523
Shanghai/16_13201_3559_s.jpg,"(13201,3559)","(31.261784716409124, 121.43135780130238)",6252.3237,108310,10000.0
Shanghai/16_13172_3582_s.jpg,"(13172,3582)","(31.443358531320843, 121.16459699705933)",708.1946,661,314.7571
Shanghai/16_13223_3532_s.jpg,"(13223,3532)","(31.04818189204994, 121.63372806659022)",383.28445,993,2012.2355
Shanghai/16_13170_3543_s.jpg,"(13170,3543)","(31.13526394852221, 121.14619970021498)",404.31927,2964,169.4289
Shanghai/16_13234_3590_s.jpg,"(13234,3590)","(31.50643157513863, 121.73491319923413)",47.429726,317,14.84499
Shanghai/16_13206_3538_s.jpg,"(13206,3538)","(31.0956911885239, 121.47735104341325)",992.41016,2456,8304.3125
Shanghai/16_13220_3563_s.jpg,"(13220,3563)","(31.293388195049825, 121.6061321213237)",1491.1244,14417,10130.48
Shanghai/16_13236_3573_s.jpg,"(13236,3573)","(31.372350077749314, 121.75331049607848)",467.51334,586,14.579853
Shanghai/16_13193_3555_s.jpg,"(13193,3555)","(31.23017054642347, 121.35776861392499)",3014.2615,13523,10000.0
Shanghai/16_13217_3554_s.jpg,"(13217,3554)","(31.222265334107753, 121.57853617605717)",1923.5553,1317,10263.587
Shanghai/16_13221_3537_s.jpg,"(13221,3537)","(31.087774637460512, 121.61533076974587)",287.09357,1124,100.64434
Shanghai/16_13220_3557_s.jpg,"(13220,3557)","(31.245978967459475, 121.6061321213237)",1598.175,381,10631.866
Shanghai/16_13186_3542_s.jpg,"(13186,3542)","(31.12735072954786, 121.29337807496977)",990.74207,18080,49729.254
Shanghai/16_13176_3589_s.jpg,"(13176,3589)","(31.498549792493815, 121.20139159074803)",320.2816,284,347.96
Shanghai/16_13232_3531_s.jpg,"(13232,3531)","(31.04026134561536, 121.71651590238979)",636.5829,5541,43212.92
Shanghai/16_13174_3530_s.jpg,"(13174,3530)","(31.03234013361901, 121.18299429390368)",1052.8951,5393,10000.0
Shanghai/16_13209_3590_s.jpg,"(13209,3590)","(31.50643157513863, 121.50494698867978)",0.0,0,5.4095244
Shanghai/16_13182_3531_s.jpg,"(13182,3531)","(31.04026134561536, 121.25658348128107)",1277.7888,7513,25680.617
Shanghai/16_13184_3586_s.jpg,"(13184,3586)","(31.47490041896749, 121.27498077812542)",291.307,931,11270.482
Shanghai/16_13187_3576_s.jpg,"(13187,3576)","(31.396025591247177, 121.30257672339195)",474.92932,579,2128.6755
Shanghai/16_13189_3540_s.jpg,"(13189,3540)","(31.11152229187159, 121.32097402023629)",1081.3594,5628,39995.035
Shanghai/16_13234_3577_s.jpg,"(13234,3577)","(31.403916089616548, 121.73491319923413)",0.0,152,5.665447
Shanghai/16_13215_3563_s.jpg,"(13215,3563)","(31.293388195049825, 121.56013887921283)",0.0,6385,10660.773
Shanghai/16_13179_3530_s.jpg,"(13179,3530)","(31.03234013361901, 121.22898753601454)",1434.634,14308,10000.0
Shanghai/16_13222_3576_s.jpg,"(13222,3576)","(31.396025591247177, 121.62452941816804)",0.0,0,5.4095244
Shanghai/16_13172_3526_s.jpg,"(13172,3526)","(31.000648631925067, 121.16459699705933)",445.60428,578,3880.0068
Shanghai/16_13197_3583_s.jpg,"(13197,3583)","(31.451245008985875, 121.39456320761369)",605.44836,3390,38536.88
Shanghai/16_13234_3533_s.jpg,"(13234,3533)","(31.056101772827365, 121.73491319923413)",825.158,4916,30867.361
Shanghai/16_13233_3540_s.jpg,"(13233,3540)","(31.11152229187159, 121.72571455081196)",335.26834,1478,100.334366
Shanghai/16_13166_3555_s.jpg,"(13166,3555)","(31.23017054642347, 121.10940510652628)",341.67328,426,108.400024
Shanghai/16_13208_3570_s.jpg,"(13208,3570)","(31.34866853861569, 121.4957483402576)",1752.0526,28626,10000.0
Shanghai/16_13239_3563_s.jpg,"(13239,3563)","(31.293388195049825, 121.78090644134501)",0.0,0,1057.2372
Shanghai/16_13169_3524_s.jpg,"(13169,3524)","(30.984798890191247, 121.13700105179281)",265.33817,1697,256.54184
Shanghai/16_13185_3551_s.jpg,"(13185,3551)","(31.198545691097685, 121.2841794265476)",1680.8054,3012,11100.021
Shanghai/16_13167_3552_s.jpg,"(13167,3552)","(31.206452906350798, 121.11860375494845)",632.4181,2077,1093.3575
Shanghai/16_13180_3527_s.jpg,"(13180,3527)","(31.00857250521375, 121.23818618443673)",797.74866,21107,10004.999
Shanghai/16_13185_3585_s.jpg,"(13185,3585)","(31.46701595290139, 121.2841794265476)",342.7243,1005,10501.718
Shanghai/16_13218_3573_s.jpg,"(13218,3573)","(31.372350077749314, 121.58773482447934)",1670.9484,2572,10719.979
Shanghai/16_13211_3549_s.jpg,"(13211,3549)","(31.182729258312982, 121.52334428552413)",2135.4158,10792,10000.0
Shanghai/16_13232_3589_s.jpg,"(13232,3589)","(31.498549792493815, 121.71651590238979)",0.0,507,103.706924
Shanghai/16_13231_3545_s.jpg,"(13231,3545)","(31.15108838626982, 121.70731725396762)",449.12994,3572,1544.1505
Shanghai/16_13166_3562_s.jpg,"(13166,3562)","(31.285488328031057, 121.10940510652628)",881.8703,1830,41910.777
Shanghai/16_13219_3582_s.jpg,"(13219,3582)","(31.443358531320843, 121.59693347290153)",122.3302,416,12.924465
Shanghai/16_13177_3561_s.jpg,"(13177,3561)","(31.2775877925223, 121.2105902391702)",736.6999,4814,31758.502
Shanghai/16_13230_3587_s.jpg,"(13230,3587)","(31.48278421431627, 121.69811860554543)",0.0,0,5.4095244
Shanghai/16_13234_3546_s.jpg,"(13234,3546)","(31.158999604853875, 121.73491319923413)",1005.04297,2592,10662.132
Shanghai/16_13208_3552_s.jpg,"(13208,3552)","(31.206452906350798, 121.4957483402576)",5240.3257,11603,11510.796
Shanghai/16_13237_3566_s.jpg,"(13237,3566)","(31.31708378423159, 121.76250914450065)",0.0,75,6.1558695
Shanghai/16_13169_3586_s.jpg,"(13169,3586)","(31.47490041896749, 121.13700105179281)",1794.5328,2441,10017.085
Shanghai/16_13218_3560_s.jpg,"(13218,3560)","(31.269686588617112, 121.58773482447934)",1926.3684,16540,10000.0
